SSID_MAC주소,지하철역명,지하철호선ID
10:E3:C7:04:03:0D,가산디지털단지,1007
00:30:0D:5D:D6:81,철산,1007
00:30:0D:5D:D1:ED,철산,1007
00:30:0D:5D:D1:29,철산,1007
00:30:0D:5D:D6:85,철산,1007
00:30:0D:5D:CF:F9,철산,1007
00:30:0D:5D:CF:E7,철산,1007
00:30:0D:63:64:D3,광명사거리,1007
00:30:0D:63:63:D1,광명사거리,1007
00:30:0D:63:61:ED,광명사거리,1007
00:30:0D:63:5B:CD,광명사거리,1007
00:30:0D:63:62:B5,광명사거리,1007
00:30:0D:63:63:01,광명사거리,1007
00:30:0D:63:64:FB,광명사거리,1007
00:30:0D:63:64:AD,광명사거리,1007
00:30:0D:63:5B:C7,천왕,1007
00:30:0D:63:63:C9,천왕,1007
00:30:0D:63:5D:9B,천왕,1007
00:30:0D:63:5E:1F,천왕,1007
00:30:0D:63:59:09,천왕,1007
00:16:1F:03:18:C0,온수,1007
00:30:0D:61:1F:E7,온수,1007
00:30:0D:61:34:A1,온수,1007
00:30:0D:61:17:75,온수,1007
00:30:0D:61:28:F9,온수,1007
00:1D:93:0F:05:A9,온수,1007
00:17:B2:01:A9:10,장암,1007
00:17:B2:00:BE:04,장암,1007
00:17:B2:01:A9:B0,장암,1007
00:17:B2:01:A9:48,도봉산,1007
00:17:B2:01:AA:08,도봉산,1007
00:17:B2:01:AA:40,도봉산,1007
00:17:B2:01:AA:88,도봉산,1007
00:17:B2:01:AB:08,도봉산,1007
00:17:B2:01:AA:38,도봉산,1007
00:30:0D:62:2D:9E,수락산,1007
00:30:0D:62:2C:92,수락산,1007
00:30:0D:5D:DA:E8,수락산,1007
00:30:0D:5D:CC:E4,수락산,1007
00:30:0D:5D:DC:94,수락산,1007
00:30:0D:5D:DC:8A,수락산,1007
00:30:0D:5D:CB:50,마들,1007
00:30:0D:5D:DB:32,마들,1007
00:30:0D:5D:DA:F6,마들,1007
00:30:0D:5D:DA:FA,마들,1007
00:30:0D:5D:CB:7C,마들,1007
00:30:0D:63:6E:22,마들,1007
00:30:0D:5D:DA:D8,마들,1007
00:40:5a:b7:35:82,공덕,1005
00:40:5a:b7:35:83,공덕,1005
00:07:89:0f:d8:4c,공덕,1005
00:40:5a:bf:c6:ab,구로디지털단지,1002
02:07:89:0f:df:fd,구로디지털단지,1002
02:07:89:0f:e0:18,구로디지털단지,1002
00:40:5a:bf:ab:1a,충정로,1005
00:30:0d:74:4e:a0,이대,1002
00:09:b4:61:1a:1e,이대,1002
00:09:b4:61:1b:06,이대,1002
12:e3:c7:04:2c:23,이대,1002
06:30:0d:74:cf:41,이대,1002
0a:30:0d:74:4e:b1,이대,1002
02:09:b4:61:1a:1e,이대,1002
02:09:b4:61:1b:06,이대,1002
02:09:b4:61:19:6f,이대,1002
00:30:0d:74:cf:40,이대,1002
00:30:0d:74:4e:b0,이대,1002
02:09:b4:61:19:6e,이대,1002
00:40:5a:af:fb:03,이대,1002
00:40:5a:af:fb:02,이대,1002
00:09:b4:61:19:6e,이대,1002
00:09:b4:61:1a:27,이대,1002
00:40:5a:b0:02:ba,이대,1002
00:40:5a:b0:02:bb,이대,1002
02:09:b4:61:1a:27,이대,1002
00:07:89:10:41:de,이대,1002
02:17:b2:02:61:6e,이대,1002
06:17:b2:04:3e:0e,이대,1002
00:07:89:10:41:f0,이대,1002
06:17:b2:04:3f:b2,이대,1002
00:07:89:10:3e:ad,이대,1002
02:17:b2:02:3f:b2,이대,1002
02:17:b2:02:61:6c,이대,1002
04:17:b2:04:3e:0c,이대,1002
02:07:89:10:41:f0,이대,1002
02:07:89:10:3e:ad,이대,1002
04:17:b2:04:3f:b0,이대,1002
02:17:b2:02:53:54,이대,1002
00:07:89:10:40:bc,이대,1002
06:17:b2:04:3e:1a,이대,1002
02:07:89:10:40:bc,이대,1002
04:17:b2:04:3e:18,이대,1002
0a:30:0d:71:bd:d1,잠실,1002
00:40:5a:a8:51:52,잠실,1002
06:30:0d:71:bd:c1,잠실,1002
00:09:b4:61:12:be,잠실,1002
0a:30:0d:76:7f:71,잠실,1002
00:40:5a:a8:68:32,잠실,1002
00:40:5a:a8:97:22,잠실,1002
06:30:0d:76:7f:61,잠실,1002
12:e3:c7:04:2d:bb,잠실,1002
00:40:5a:a8:5f:3a,잠실,1002
00:30:0d:71:bd:d0,잠실,1002
00:40:5a:a8:51:53,잠실,1002
00:30:0d:71:bd:c0,잠실,1002
02:09:b4:61:12:be,잠실,1002
00:30:0d:75:41:90,잠실,1002
00:40:5a:a8:97:23,잠실,1002
00:40:5a:a8:68:33,잠실,1002
02:09:b4:61:25:f3,잠실,1002
02:09:b4:61:25:f2,잠실,1002
00:40:5a:a8:50:7b,잠실,1002
10:e3:c7:04:2d:bb,잠실,1002
10:e3:c7:04:2d:bc,잠실,1002
00:09:b4:61:25:f2,잠실,1002
00:40:5a:a8:50:7a,잠실,1002
12:e3:c7:04:2d:bc,잠실,1002
00:09:b4:61:26:cb,잠실,1002
00:09:b4:61:26:ca,잠실,1002
00:07:89:10:41:ac,잠실,1002
06:30:0d:71:de:81,잠실,1002
06:08:52:22:e9:22,잠실,1002
00:30:0d:60:f7:c0,신촌,1002
00:40:5a:bf:c3:e2,신촌,1002
00:40:5a:bf:75:22,신촌,1002
00:40:5a:bf:78:a2,신촌,1002
00:09:b4:61:1a:6e,신촌,1002
00:09:b4:61:1a:df,신촌,1002
06:30:0d:60:f7:c0,신촌,1002
00:09:b4:61:1a:de,신촌,1002
00:09:b4:61:12:8f,신촌,1002
00:09:b4:61:12:8e,신촌,1002
06:30:0d:61:06:74,신촌,1002
00:40:5a:bc:33:7a,신촌,1002
00:40:5a:bf:c3:e3,신촌,1002
00:40:5a:bf:75:23,신촌,1002
02:09:b4:61:1a:6e,신촌,1002
00:40:5a:bf:78:a3,신촌,1002
00:40:5a:bb:8e:c2,목동,1005
10:e3:c7:05:3a:ce,목동,1005
00:25:a6:a4:3d:3e,목동,1005
00:40:5a:c0:3d:62,목동,1005
00:25:a6:a2:b6:3e,목동,1005
00:25:a6:a2:b6:3f,목동,1005
00:40:5a:bb:59:0a,목동,1005
00:40:5a:bb:59:0b,목동,1005
00:40:5a:bb:90:f3,목동,1005
00:25:a6:a2:d4:1a,목동,1005
00:25:a6:a2:d4:1b,목동,1005
00:40:5a:bb:90:f2,목동,1005
00:40:5a:bb:56:b2,목동,1005
22:e3:c7:05:3e:5a,목동,1005
00:40:5a:bb:56:b3,목동,1005
22:e3:c7:05:3e:5b,목동,1005
10:e3:c7:05:3e:5b,목동,1005
10:e3:c7:05:3e:5a,목동,1005
00:25:a6:a2:9a:5a,목동,1005
00:09:b4:61:40:1b,종로3가,1005
00:40:5a:bc:2f:1a,종로3가,1005
00:40:5a:bc:2e:eb,종로3가,1005
00:40:5a:bc:2f:1b,종로3가,1005
00:30:0d:84:82:d0,종로3가,1005
00:30:0d:84:82:c0,종로3가,1005
00:09:b4:61:41:9e,종로3가,1005
00:40:5a:b7:04:5a,종로3가,1005
02:09:b4:61:41:9f,종로3가,1005
0a:30:0d:84:82:d2,종로3가,1005
00:40:5a:b7:04:5b,종로3가,1005
02:09:b4:61:41:9e,종로3가,1005
00:09:b4:61:41:9f,종로3가,1005
02:09:b4:61:56:8f,종로3가,1005
00:40:5a:bc:2e:da,종로3가,1005
00:40:5a:bc:2e:db,종로3가,1005
06:17:b2:04:69:3e,종로3가,1005
02:09:b4:61:40:1b,종로3가,1005
00:09:b4:61:56:8f,종로3가,1005
00:09:b4:61:56:8e,종로3가,1005
00:40:5a:bc:2e:ea,종로3가,1005
00:09:b4:61:40:1a,종로3가,1005
02:09:b4:61:56:8e,종로3가,1005
02:09:b4:61:40:1a,종로3가,1005
22:e3:c7:05:3e:6b,오목교,1005
10:e3:c7:05:3e:6b,오목교,1005
00:40:5a:bb:95:eb,오목교,1005
00:40:5a:bb:95:ea,오목교,1005
22:e3:c7:05:3e:6a,오목교,1005
22:e3:c7:05:3e:7f,오목교,1005
10:e3:c7:05:3e:7f,오목교,1005
10:e3:c7:05:3e:7e,오목교,1005
22:e3:c7:05:3e:7e,오목교,1005
00:40:5a:bb:9c:a2,오목교,1005
00:40:5a:bb:9c:a3,오목교,1005
00:40:5a:bb:23:42,오목교,1005
10:e3:c7:05:3e:6a,오목교,1005
00:40:5a:ba:f2:32,오목교,1005
00:40:5a:ba:f2:33,오목교,1005
00:09:b4:61:45:8a,오목교,1005
02:09:b4:61:45:8a,오목교,1005
00:09:b4:61:45:8b,오목교,1005
00:40:5a:bb:10:d2,오목교,1005
00:40:5a:bb:23:43,오목교,1005
00:40:5a:bb:10:d3,오목교,1005
00:07:89:0f:30:5e,오목교,1005
02:09:b4:61:45:8b,오목교,1005
10:e3:c7:05:3e:6e,오목교,1005
02:07:89:0f:30:5e,오목교,1005
02:17:b2:02:76:8a,오목교,1005
06:17:b2:04:76:52,오목교,1005
04:17:b2:04:76:50,오목교,1005
02:07:89:10:59:e9,오목교,1005
02:07:89:10:46:84,오목교,1005
02:07:89:10:45:c7,오목교,1005
00:07:89:10:46:84,오목교,1005
00:07:89:10:45:c7,오목교,1005
00:07:89:0f:30:8e,오목교,1005
02:17:b2:02:76:52,오목교,1005
00:40:5a:ba:cd:32,오목교,1005
22:e3:c7:05:3e:6f,오목교,1005
02:07:89:0f:30:8e,오목교,1005
00:40:5a:ba:cd:33,오목교,1005
10:e3:c7:05:3e:6f,오목교,1005
22:e3:c7:05:3e:6e,오목교,1005
10:e3:c7:05:3e:72,오목교,1005
02:09:b4:61:3f:db,오목교,1005
22:e3:c7:05:3e:72,오목교,1005
04:17:b2:04:56:c4,당산,1002
00:30:0D:74:DE:70,이촌,1004
00:30:0D:7C:8D:D0,이촌,1004
00:30:0D:74:50:50,이촌,1004
00:30:0D:74:63:70,이촌,1004
00:30:0D:75:43:10,총신대입구(이수),1004
00:30:0D:7E:38:70,총신대입구(이수),1004
00:30:0D:81:0E:F0,총신대입구(이수),1004
00:30:0D:75:5A:50,총신대입구(이수),1004
10:E3:C7:04:2F:0C,총신대입구(이수),1004
00:30:0D:74:60:90,총신대입구(이수),1004
00:30:0D:75:C1:F0,총신대입구(이수),1004
00:30:0D:74:71:B0,총신대입구(이수),1004
00:30:0D:75:5A:70,총신대입구(이수),1004
00:30:0D:75:BD:F0,사당,1004
00:30:0D:75:42:50,사당,1004
00:30:0D:75:42:10,사당,1004
00:30:0D:75:42:F0,사당,1004
00:30:0D:78:EC:D0,사당,1004
00:30:0D:75:C0:50,사당,1004
00:30:0D:75:43:50,사당,1004
00:30:0D:75:43:30,사당,1004
00:30:0D:75:C0:90,사당,1004
00:30:0D:75:41:10,사당,1004
00:30:0D:61:03:EB,방화,1005
00:30:0D:62:29:29,방화,1005
00:30:0D:63:84:91,방화,1005
00:30:0D:60:EB:53,방화,1005
00:30:0D:60:EC:CF,방화,1005
00:30:0D:60:F3:F1,방화,1005
00:30:0D:61:39:C1,개화산,1005
00:30:0D:61:39:91,개화산,1005
00:30:0D:61:30:0F,개화산,1005
00:30:0D:61:30:15,개화산,1005
00:30:0D:61:16:77,개화산,1005
00:30:0D:73:1D:0F,신당,1006
00:30:0D:61:2C:C8,대청,1003
00:30:0D:61:30:1E,대청,1003
00:30:0D:61:29:02,일원,1003
00:30:0D:61:18:D6,일원,1003
00:30:0D:61:22:84,일원,1003
00:30:0D:60:F7:86,일원,1003
00:30:0D:60:F2:AC,일원,1003
00:30:0D:60:F7:8A,일원,1003
00:30:0D:60:FB:3C,일원,1003
00:30:0D:62:28:42,일원,1003
00:30:0D:60:FB:06,일원,1003
00:30:0D:60:E7:0A,일원,1003
00:30:0D:7F:A9:00,수서,1003
00:30:0D:80:0F:A0,수서,1003
00:30:0D:80:23:60,수서,1003
00:30:0D:80:10:40,수서,1003
00:30:0D:80:23:80,수서,1003
00:30:0D:7F:06:A0,수서,1003
00:30:0D:7F:95:E0,수서,1003
00:30:0D:80:50:C0,수서,1003
00:30:0D:7F:A9:20,수서,1003
00:30:0D:73:86:A0,가락시장,1003
00:30:0D:78:00:C0,가락시장,1003
00:30:0D:79:EB:E0,가락시장,1003
00:30:0D:73:81:40,가락시장,1003
00:30:0D:73:BE:A0,가락시장,1003
00:30:0D:73:87:A0,가락시장,1003
00:30:0D:72:40:C0,가락시장,1003
00:30:0D:72:52:E0,가락시장,1003
00:30:0D:72:3F:80,가락시장,1003
00:30:0D:61:30:AC,경찰병원,1003
00:30:0D:61:38:14,경찰병원,1003
00:30:0D:61:30:4A,경찰병원,1003
00:30:0D:61:39:EE,경찰병원,1003
00:30:0D:61:3A:18,경찰병원,1003
00:30:0D:61:2D:4C,경찰병원,1003
00:30:0D:61:30:0C,경찰병원,1003
00:30:0D:61:38:0E,경찰병원,1003
00:30:0D:61:3C:96,경찰병원,1003
00:30:0D:61:3D:84,경찰병원,1003
00:30:0D:7E:4C:00,오금,1003
00:30:0D:81:02:A0,오금,1003
00:30:0D:74:CB:40,노원,1007
00:30:0D:71:C4:00,노원,1007
00:30:0D:75:43:C0,노원,1007
00:30:0D:7F:48:A0,노원,1007
00:30:0D:75:4C:E0,노원,1007
00:30:0D:61:2D:40,중계,1007
00:30:0D:61:18:0E,중계,1007
00:30:0D:61:3C:18,중계,1007
00:30:0D:61:3B:C2,중계,1007
00:30:0D:61:32:18,중계,1007
00:30:0D:61:29:70,중계,1007
00:30:0D:61:37:68,중계,1007
00:30:0D:62:2C:48,하계,1007
00:30:0D:60:F6:FA,하계,1007
00:30:0D:62:35:A6,하계,1007
00:30:0D:62:31:BC,하계,1007
00:30:0D:62:31:B8,하계,1007
00:30:0D:62:2D:26,하계,1007
00:30:0D:62:2D:2A,하계,1007
00:30:0D:5D:CB:28,공릉,1007
00:30:0D:5D:DC:CE,공릉,1007
00:25:a6:a4:d3:80,신목동,1009
12:16:1f:03:71:9a,신목동,1009
00:25:a6:a4:d3:7f,신목동,1009
00:07:89:10:45:a2,신목동,1009
00:16:1f:03:71:9a,신목동,1009
06:17:b2:04:55:ee,선유도,1009
12:16:1f:03:7c:ab,선유도,1009
00:40:5a:b8:18:8a,선유도,1009
12:16:1f:03:7c:aa,선유도,1009
00:40:5a:b8:0b:aa,선유도,1009
12:16:1f:03:6d:5b,선유도,1009
12:16:1f:03:83:83,선유도,1009
12:16:1f:03:6e:fb,선유도,1009
00:40:5a:b8:46:9a,선유도,1009
00:40:5a:b8:18:8b,선유도,1009
00:16:1f:03:7c:ab,선유도,1009
00:25:a6:a4:f1:58,선유도,1009
00:16:1f:03:7c:aa,선유도,1009
00:40:5a:b8:0b:ab,선유도,1009
02:17:b2:02:65:c0,선유도,1009
00:40:5a:b8:46:9b,선유도,1009
00:16:1f:03:6e:fb,선유도,1009
00:16:1f:03:83:83,선유도,1009
00:16:1f:03:6d:5b,선유도,1009
00:16:1f:03:6e:fa,선유도,1009
12:16:1f:03:6e:fa,선유도,1009
12:16:1f:03:67:cf,선유도,1009
12:16:1f:03:6d:5a,선유도,1009
00:25:a6:a5:01:75,선유도,1009
00:16:1f:03:67:cf,선유도,1009
00:40:5a:b8:0e:72,선유도,1009
00:07:89:10:54:fb,선유도,1009
12:16:1f:03:67:ce,선유도,1009
00:40:5a:b8:45:5a,선유도,1009
02:17:b2:02:56:0e,선유도,1009
00:16:1f:03:67:ce,선유도,1009
00:40:5a:b8:0e:73,선유도,1009
00:16:1f:03:6d:5a,선유도,1009
00:40:5a:b8:45:5b,선유도,1009
00:16:1f:03:83:82,선유도,1009
00:40:5a:b8:0c:5a,선유도,1009
00:40:5a:b8:0c:5b,선유도,1009
00:25:a6:a4:f5:17,선유도,1009
12:16:1f:03:83:82,선유도,1009
00:25:a6:a4:f5:18,선유도,1009
00:25:a6:a4:f1:57,선유도,1009
00:25:a6:a4:f2:16,선유도,1009
00:25:a6:a5:01:74,선유도,1009
00:30:0d:83:89:d0,당산,1009
00:30:0d:83:88:80,당산,1009
00:07:89:14:6f:e0,매봉,1003
12:16:1f:03:53:eb,매봉,1003
00:40:5a:a4:b8:02,매봉,1003
02:07:89:10:45:e3,매봉,1003
02:07:89:14:6f:b8,매봉,1003
02:07:89:14:6f:e0,매봉,1003
02:07:89:10:4d:dd,매봉,1003
02:17:b2:02:54:76,매봉,1003
00:40:5a:a4:ad:1a,매봉,1003
00:07:89:14:6f:dc,매봉,1003
02:07:89:14:6f:b4,매봉,1003
02:17:b2:02:54:74,매봉,1003
10:e3:c7:05:19:b2,매봉,1003
02:07:89:10:45:d1,매봉,1003
02:09:b4:61:1a:df,신촌,1002
00:30:0d:61:06:bc,신촌,1002
02:09:b4:61:1a:de,신촌,1002
00:40:5a:bf:bb:43,신촌,1002
00:30:0d:61:06:74,신촌,1002
00:09:b4:61:1a:6f,신촌,1002
06:30:0d:61:06:bc,신촌,1002
00:40:5a:c8:78:e2,신촌,1002
00:40:5a:bf:ab:22,신촌,1002
02:09:b4:61:1a:6f,신촌,1002
02:09:b4:61:12:8f,신촌,1002
02:07:89:14:6c:fc,신흥,1008
12:16:1f:03:87:72,수진,1008
22:e3:c7:05:3d:3f,여의나루,1005
10:e3:c7:05:3d:3a,여의나루,1005
00:25:a6:a4:24:b7,여의나루,1005
00:40:5a:c0:4a:bb,여의나루,1005
10:e3:c7:05:3d:3f,여의나루,1005
22:e3:c7:05:3d:3e,여의나루,1005
00:40:5a:c0:13:1b,여의나루,1005
00:40:5a:c0:13:1a,여의나루,1005
00:40:5a:c0:0c:33,여의나루,1005
10:e3:c7:05:3d:3e,여의나루,1005
10:e3:c7:05:3d:2a,여의나루,1005
00:25:a6:a4:f5:c1,여의나루,1005
22:e3:c7:05:3d:2a,여의나루,1005
22:e3:c7:05:3d:2e,여의나루,1005
00:25:a6:a4:f5:c2,여의나루,1005
22:e3:c7:05:3d:2f,여의나루,1005
00:40:5a:c0:3a:c2,여의나루,1005
10:e3:c7:05:3d:2f,여의나루,1005
00:40:5a:c0:3a:c3,여의나루,1005
10:e3:c7:05:3d:2e,여의나루,1005
22:e3:c7:05:3d:2b,여의나루,1005
10:e3:c7:05:3d:2b,여의나루,1005
06:17:b2:04:79:de,여의나루,1005
04:17:b2:04:79:dc,여의나루,1005
06:17:b2:04:77:3a,여의나루,1005
22:e3:c7:05:3d:3b,여의나루,1005
02:17:b2:02:77:3a,여의나루,1005
00:07:89:10:56:97,여의나루,1005
00:40:5a:c0:0c:32,여의나루,1005
04:17:b2:04:77:38,여의나루,1005
10:e3:c7:05:3d:3b,여의나루,1005
02:07:89:10:56:97,여의나루,1005
02:07:89:10:5c:12,여의나루,1005
00:25:a6:a4:c9:03,여의나루,1005
00:25:a6:a4:c9:02,여의나루,1005
00:40:5a:c0:1d:92,여의나루,1005
02:17:b2:02:77:4e,여의나루,1005
00:40:5a:c0:1d:93,여의나루,1005
04:17:b2:04:77:54,여의나루,1005
06:17:b2:04:77:4e,여의나루,1005
00:25:a6:a4:c6:fa,여의나루,1005
04:17:b2:04:77:4c,여의나루,1005
00:25:a6:a4:c6:fb,여의나루,1005
00:40:5a:bb:0b:9b,여의나루,1005
02:07:89:0f:d7:25,을지로4가,1005
00:07:89:0f:d7:25,을지로4가,1005
00:40:5a:c8:31:b2,을지로4가,1005
00:40:5a:c8:31:b3,을지로4가,1005
00:07:89:0f:d7:31,을지로4가,1005
0a:30:0d:84:7d:f2,을지로4가,1005
00:30:0d:84:7d:f0,을지로4가,1005
02:07:89:0f:d7:31,을지로4가,1005
02:07:89:0f:d7:30,을지로4가,1005
00:30:0d:84:7d:e0,을지로4가,1005
00:30:0d:83:78:00,을지로4가,1005
00:40:5a:91:f9:da,을지로4가,1005
00:30:0d:83:78:10,을지로4가,1005
00:40:5a:c8:58:63,을지로4가,1005
00:40:5a:91:f9:db,을지로4가,1005
00:40:5a:c8:58:62,을지로4가,1005
0a:30:0d:84:82:b2,을지로4가,1005
00:07:89:0f:d7:30,을지로4가,1005
0a:30:0d:83:78:12,을지로4가,1005
00:30:0d:84:7e:10,을지로4가,1005
00:30:0d:84:82:b0,을지로4가,1005
00:40:5a:c8:5e:12,을지로4가,1005
00:07:89:0f:d7:24,을지로4가,1005
00:40:5a:c8:5e:13,을지로4가,1005
02:17:b2:02:79:ca,을지로4가,1005
04:17:b2:04:79:c8,을지로4가,1005
02:07:89:10:59:7b,을지로4가,1005
02:17:b2:02:79:c8,을지로4가,1005
00:27:1c:10:6d:ff,당산,1002
06:30:0d:74:c6:21,교대,1002
00:07:89:0f:23:bf,교대,1002
06:30:0d:74:c9:e1,교대,1002
00:40:5a:af:3b:5a,교대,1002
00:40:5a:af:39:fa,교대,1002
06:30:0d:74:52:81,교대,1002
00:40:5a:af:22:2a,교대,1002
02:07:89:0f:23:cb,교대,1002
00:30:0d:7e:db:f0,교대,1002
00:30:0d:74:c9:f0,교대,1002
00:30:0d:7e:db:e0,교대,1002
02:07:89:0f:23:c3,교대,1002
02:07:89:0f:23:ca,교대,1002
00:40:5a:af:3d:d3,교대,1002
00:30:0d:74:c6:30,교대,1002
02:07:89:0f:22:c3,교대,1002
00:30:0d:74:c6:20,교대,1002
00:40:5a:af:39:fb,교대,1002
00:40:5a:af:30:3b,교대,1002
00:40:5a:af:3b:5b,교대,1002
00:30:0d:74:c9:e0,교대,1002
00:30:0d:74:52:80,교대,1002
02:07:89:0f:23:c2,교대,1002
00:40:5a:af:22:2b,교대,1002
02:07:89:0f:22:c7,교대,1002
02:07:89:0f:22:af,교대,1002
00:30:0d:75:44:20,교대,1002
00:40:5a:af:3b:d3,교대,1002
0a:30:0d:74:52:91,교대,1002
00:07:89:0f:23:c2,교대,1002
0a:30:0d:74:4e:f1,교대,1002
00:30:0d:74:52:90,교대,1002
02:07:89:0f:23:bf,교대,1002
00:30:0d:74:4e:f0,교대,1002
00:40:5a:af:3b:d2,교대,1002
00:07:89:0f:22:c2,교대,1002
00:07:89:0f:22:c7,교대,1002
00:07:89:0f:22:c6,교대,1002
0a:30:0d:74:c7:f1,교대,1002
02:17:b2:02:61:4e,교대,1002
00:40:5a:af:0c:8a,교대,1002
00:30:0d:74:c7:f0,교대,1002
00:40:5a:af:0c:8b,교대,1002
02:07:89:0f:23:be,교대,1002
02:17:b2:02:61:4c,교대,1002
00:07:89:0f:23:be,교대,1002
00:40:5a:af:1f:12,교대,1002
02:07:89:0f:22:c2,교대,1002
00:07:89:0f:22:b7,교대,1002
02:07:89:0f:22:b7,교대,1002
00:40:5a:af:1f:13,교대,1002
02:07:89:0f:22:cb,교대,1002
00:40:5a:af:35:92,교대,1002
00:07:89:0f:22:cb,교대,1002
00:40:5a:cd:75:35,교대,1002
00:40:5a:af:35:93,교대,1002
00:07:89:0f:22:b6,교대,1002
0a:30:0d:74:50:d1,교대,1002
02:07:89:0f:22:b6,교대,1002
00:30:0d:74:50:d0,교대,1002
06:40:5a:cd:75:35,교대,1002
00:17:b2:01:a8:5a,구로디지털단지,1002
00:07:89:0f:e0:19,구로디지털단지,1002
00:17:b2:01:a9:7a,구로디지털단지,1002
00:40:5a:bc:47:72,구로디지털단지,1002
00:40:5a:bf:a7:7a,구로디지털단지,1002
00:40:5a:bf:c6:aa,구로디지털단지,1002
00:07:89:0f:e0:05,구로디지털단지,1002
00:07:89:0f:df:fd,구로디지털단지,1002
00:07:89:0f:e0:18,구로디지털단지,1002
00:07:89:0f:e0:15,구로디지털단지,1002
00:07:89:0f:df:f5,구로디지털단지,1002
00:40:5a:bc:2d:d2,구로디지털단지,1002
00:07:89:0f:e0:04,구로디지털단지,1002
00:07:89:0f:e0:09,구로디지털단지,1002
00:17:b2:01:ac:c2,구로디지털단지,1002
00:40:5a:bf:c0:82,구로디지털단지,1002
70:25:59:11:fc:b4,구로디지털단지,1002
00:17:b2:01:a8:ca,구로디지털단지,1002
00:07:89:0f:df:fc,구로디지털단지,1002
00:40:5a:bf:a8:82,구로디지털단지,1002
00:40:5a:bf:c1:8a,구로디지털단지,1002
02:17:b2:02:51:bc,교대,1002
02:17:b2:02:4f:ee,구로디지털단지,1002
00:40:5a:bc:47:73,구로디지털단지,1002
02:07:89:0f:e0:19,구로디지털단지,1002
00:30:0D:80:F2:40,오금,1003
00:30:0D:80:F3:E0,오금,1003
00:30:0D:81:02:80,오금,1003
00:30:0D:7E:1D:20,오금,1003
00:30:0D:7E:0D:E0,오금,1003
00:30:0D:7E:3D:60,오금,1003
00:30:0D:81:02:C0,오금,1003
00:30:0D:81:04:E0,오금,1003
00:30:0D:81:04:A0,오금,1003
00:30:0D:81:02:60,오금,1003
00:30:0D:74:6A:F0,구파발,1003
00:30:0D:74:5F:30,구파발,1003
00:30:0D:74:DA:F0,구파발,1003
00:30:0D:74:4E:90,구파발,1003
00:30:0D:75:D9:50,구파발,1003
00:30:0D:80:FD:D0,연신내,1003
00:30:0D:75:59:B0,연신내,1003
00:30:0D:74:60:D0,연신내,1003
00:30:0D:74:DB:B0,연신내,1003
00:30:0D:73:3A:70,연신내,1003
00:30:0D:74:E5:B0,연신내,1003
00:30:0D:74:5F:10,불광,1003
00:30:0D:74:E0:10,불광,1003
00:30:0D:74:57:F0,불광,1003
00:30:0D:74:65:70,불광,1003
00:30:0D:74:DF:30,불광,1003
00:30:0D:74:58:30,불광,1003
00:30:0D:74:32:30,불광,1003
00:30:0D:75:4E:F0,불광,1003
00:30:0D:7E:B2:D0,홍제,1003
00:30:0D:74:63:90,종로3가,1003
00:30:0D:75:58:D0,종로3가,1003
00:30:0D:75:4E:B0,종로3가,1003
00:30:0D:76:F4:70,종로3가,1003
00:30:0D:74:DF:B0,종로3가,1003
00:30:0D:75:C2:30,종로3가,1003
00:30:0D:74:DA:10,종로3가,1003
00:30:0D:75:C1:D0,종로3가,1003
00:30:0D:75:45:10,을지로3가,1003
00:30:0D:80:36:70,김포공항,1005
00:30:0D:7E:46:30,오금,1005
00:30:0D:7E:1C:F0,오금,1005
00:30:0D:7D:91:10,오금,1005
00:30:0D:7E:21:10,오금,1005
00:30:0D:5D:CC:85,응암,1006
00:30:0D:5D:DC:2B,응암,1006
00:30:0D:5D:CC:7B,응암,1006
00:30:0D:5D:CD:77,응암,1006
00:30:0D:5D:DD:19,응암,1006
00:30:0D:5D:CD:79,응암,1006
00:27:1C:15:04:C0,역촌,1006
00:27:1C:15:03:55,역촌,1006
00:30:0D:5D:DC:C9,역촌,1006
00:27:1C:15:04:C3,역촌,1006
00:30:0D:5D:DC:C7,역촌,1006
00:30:0D:74:DA:2F,불광,1006
00:30:0D:75:C6:8F,불광,1006
00:30:0D:80:FD:AF,불광,1006
00:30:0D:75:BA:AF,불광,1006
00:30:0D:74:C7:4F,불광,1006
00:30:0D:74:4A:EF,불광,1006
00:30:0D:74:61:8F,불광,1006
00:30:0D:74:CA:6F,불광,1006
00:30:0D:5D:DD:1D,독바위,1006
00:30:0D:75:48:6F,독바위,1006
00:30:0D:63:64:31,독바위,1006
00:30:0D:60:F3:ED,독바위,1006
00:30:0D:5D:CD:9B,독바위,1006
00:30:0D:5D:CD:83,독바위,1006
00:30:0D:80:F7:6F,연신내,1006
00:30:0D:75:50:CF,연신내,1006
00:30:0D:75:CF:CF,연신내,1006
00:30:0D:75:C8:4F,연신내,1006
00:30:0D:75:CC:0F,연신내,1006
00:30:0D:5D:CD:CD,구산,1006
00:30:0D:5D:DD:51,구산,1006
00:30:0D:61:34:97,구산,1006
00:30:0D:5D:EA:8B,구산,1006
00:40:5a:a4:b8:03,매봉,1003
00:40:5a:a4:cf:f3,매봉,1003
00:07:89:14:6f:dd,매봉,1003
00:40:5a:a4:d7:12,매봉,1003
02:07:89:14:6f:dd,매봉,1003
10:e3:c7:05:19:b3,매봉,1003
00:16:1f:03:53:eb,매봉,1003
10:e3:c7:05:1c:1b,매봉,1003
