﻿SSID_MAC주소,SSID등록통신사,지하철역ID,지하철역명,지하철호선ID,WIFI신호세기
﻿10:e3:c7:05:0e:eb,﻿T wifi zone,﻿1006000621,﻿망원,﻿1006,﻿-86
﻿00:40:5a:bb:c1:f3,﻿FREE_U+zone,﻿1006000621,﻿망원,﻿1006,﻿-72
﻿10:e3:c7:05:0e:ee,﻿T wifi zone_1,﻿1006000621,﻿망원,﻿1006,﻿-72
﻿10:e3:c7:05:0e:f3,﻿T wifi zone,﻿1006000621,﻿망원,﻿1006,﻿-55
﻿00:25:a6:a5:0c:29,﻿ollehWiFi,﻿1006000621,﻿망원,﻿1006,﻿-63
﻿10:e3:c7:05:0e:f2,﻿T wifi zone_1,﻿1006000621,﻿망원,﻿1006,﻿-42
﻿00:40:5a:bb:35:53,﻿FREE_U+zone,﻿1006000621,﻿망원,﻿1006,﻿-69
﻿00:40:5a:bb:c1:f2,﻿U+zone,﻿1006000621,﻿망원,﻿1006,﻿-63
﻿12:16:1f:03:68:2a,﻿T wifi zone_secure,﻿1006000621,﻿망원,﻿1006,﻿-63
﻿12:16:1f:03:68:2b,﻿T wifi zone_secure,﻿1006000621,﻿망원,﻿1006,﻿-77
﻿00:16:1f:03:5e:83,﻿T wifi zone,﻿1006000621,﻿망원,﻿1006,﻿-90
﻿00:16:1f:03:68:2a,﻿T wifi zone_1,﻿1006000621,﻿망원,﻿1006,﻿-60
﻿00:16:1f:03:68:2b,﻿T wifi zone,﻿1006000621,﻿망원,﻿1006,﻿-76
﻿12:16:1f:03:5e:82,﻿T wifi zone_secure,﻿1006000621,﻿망원,﻿1006,﻿-90
﻿00:25:a6:a5:15:e7,﻿ollehWiFi,﻿1006000621,﻿망원,﻿1006,﻿-70
﻿00:40:5a:bb:8e:aa,﻿U+zone,﻿1006000621,﻿망원,﻿1006,﻿-75
﻿12:16:1f:03:c2:af,﻿T wifi zone_secure,﻿1004000413,﻿쌍문,﻿1004,﻿-87
﻿12:16:1f:03:ca:a3,﻿T wifi zone_secure,﻿1004000413,﻿쌍문,﻿1004,﻿-88
﻿00:16:1f:03:ca:a3,﻿T wifi zone,﻿1004000413,﻿쌍문,﻿1004,﻿-89
﻿00:17:b2:01:ab:98,﻿T wifi zone,﻿1004000412,﻿창동,﻿1004,﻿-86
﻿00:17:b2:01:ac:58,﻿T wifi zone,﻿1004000412,﻿창동,﻿1004,﻿-89
﻿02:07:89:0f:d8:00,﻿ollehWiFi,﻿1004000412,﻿창동,﻿1004,﻿-90
﻿00:07:89:0f:d8:19,﻿ollehWiFi,﻿1004000412,﻿창동,﻿1004,﻿-67
﻿00:17:b2:01:ac:5a,﻿T wifi zone_secure,﻿1004000412,﻿창동,﻿1004,﻿-65
﻿00:07:89:0f:d8:09,﻿ollehWiFi,﻿1004000412,﻿창동,﻿1004,﻿-61
﻿00:40:5a:c3:f9:c2,﻿U+zone,﻿1004000412,﻿창동,﻿1004,﻿-59
﻿02:07:89:0f:d8:18,﻿ollehWiFi,﻿1004000412,﻿창동,﻿1004,﻿-64
﻿00:40:5a:c3:e4:6b,﻿FREE_U+zone,﻿1004000412,﻿창동,﻿1004,﻿-59
﻿02:07:89:0f:d8:09,﻿ollehWiFi,﻿1004000412,﻿창동,﻿1004,﻿-62
﻿00:40:5a:c3:f9:c3,﻿FREE_U+zone,﻿1004000412,﻿창동,﻿1004,﻿-62
﻿00:40:5a:c3:e4:6a,﻿U+zone,﻿1004000412,﻿창동,﻿1004,﻿-59
﻿00:07:89:0f:d8:08,﻿ollehWiFi,﻿1004000412,﻿창동,﻿1004,﻿-57
﻿00:17:b2:01:ab:d2,﻿T wifi zone_secure,﻿1004000412,﻿창동,﻿1004,﻿-56
﻿00:17:b2:01:ab:aa,﻿T wifi zone_secure,﻿1004000412,﻿창동,﻿1004,﻿-65
﻿02:07:89:0f:d8:04,﻿ollehWiFi,﻿1004000412,﻿창동,﻿1004,﻿-58
﻿00:17:b2:01:ab:d0,﻿T wifi zone,﻿1004000412,﻿창동,﻿1004,﻿-50
﻿00:40:5a:c3:dc:ca,﻿U+zone,﻿1004000412,﻿창동,﻿1004,﻿-62
﻿00:40:5a:c3:dc:cb,﻿FREE_U+zone,﻿1004000412,﻿창동,﻿1004,﻿-62
﻿02:07:89:0f:d8:19,﻿ollehWiFi,﻿1004000412,﻿창동,﻿1004,﻿-67
﻿00:17:b2:01:ab:a8,﻿T wifi zone,﻿1004000412,﻿창동,﻿1004,﻿-65
﻿00:40:5a:c4:0e:23,﻿FREE_U+zone,﻿1004000412,﻿창동,﻿1004,﻿-62
﻿00:07:89:0f:d8:05,﻿ollehWiFi,﻿1004000412,﻿창동,﻿1004,﻿-59
﻿00:40:5a:c4:0e:22,﻿U+zone,﻿1004000412,﻿창동,﻿1004,﻿-62
﻿02:09:b4:61:19:56,﻿ollehWiFi,﻿1001000131,﻿종각,﻿1001,﻿-69
﻿00:40:5a:bf:c1:eb,﻿FREE_U+zone,﻿1001000131,﻿종각,﻿1001,﻿-71
﻿02:09:b4:61:23:26,﻿ollehWiFi,﻿1001000131,﻿종각,﻿1001,﻿-90
﻿00:09:b4:61:1b:5b,﻿ollehWiFi,﻿1001000131,﻿종각,﻿1001,﻿-90
﻿02:09:b4:61:19:72,﻿ollehWiFi,﻿1001000131,﻿종각,﻿1001,﻿-83
﻿00:07:89:0f:23:9f,﻿ollehWiFi,﻿1001000132,﻿시청,﻿1001,﻿-84
﻿0a:30:0d:84:fd:32,﻿T wifi zone_secure,﻿1001000132,﻿시청,﻿1001,﻿-76
﻿00:30:0d:84:fd:30,﻿T wifi zone,﻿1001000132,﻿시청,﻿1001,﻿-78
﻿00:30:0d:84:fd:20,﻿T wifi zone,﻿1001000132,﻿시청,﻿1001,﻿-80
﻿06:30:0d:84:fd:22,﻿T wifi zone_secure,﻿1001000132,﻿시청,﻿1001,﻿-80
﻿00:40:5a:91:eb:3a,﻿U+zone,﻿1001000132,﻿시청,﻿1001,﻿-53
﻿00:09:b4:61:1a:22,﻿ollehWiFi,﻿1001000132,﻿시청,﻿1001,﻿-66
﻿06:30:0d:84:5e:82,﻿T wifi zone_secure,﻿1001000132,﻿시청,﻿1001,﻿-89
﻿00:40:5a:91:eb:3b,﻿FREE_U+zone,﻿1001000132,﻿시청,﻿1001,﻿-59
﻿02:09:b4:61:1a:22,﻿ollehWiFi,﻿1001000132,﻿시청,﻿1001,﻿-63
﻿00:30:0d:74:55:a0,﻿T wifi zone,﻿1001000132,﻿시청,﻿1001,﻿-74
﻿00:09:b4:61:1a:23,﻿ollehWiFi,﻿1001000132,﻿시청,﻿1001,﻿-62
﻿02:09:b4:61:1a:23,﻿ollehWiFi,﻿1001000132,﻿시청,﻿1001,﻿-61
﻿00:16:1f:03:74:4b,﻿T wifi zone,﻿1006000616,﻿새절,﻿1006,﻿-62
﻿00:16:1f:03:2b:52,﻿T wifi zone_1,﻿1006000616,﻿새절,﻿1006,﻿-44
﻿12:16:1f:03:4e:67,﻿T wifi zone_secure,﻿1006000639,﻿안암,﻿1006,﻿-88
﻿12:16:1f:03:4e:66,﻿T wifi zone_secure,﻿1006000639,﻿안암,﻿1006,﻿-90
﻿00:16:1f:03:4e:67,﻿T wifi zone,﻿1006000639,﻿안암,﻿1006,﻿-89
﻿00:16:1f:03:4e:66,﻿T wifi zone_1,﻿1006000639,﻿안암,﻿1006,﻿-90
﻿00:40:5a:bb:84:d2,﻿U+zone,﻿1006000639,﻿안암,﻿1006,﻿-84
﻿00:40:5a:bb:84:d3,﻿FREE_U+zone,﻿1006000639,﻿안암,﻿1006,﻿-81
﻿00:25:a6:a4:5e:7c,﻿ollehWiFi,﻿1006000639,﻿안암,﻿1006,﻿-86
﻿00:25:a6:a4:4d:ca,﻿ollehWiFi,﻿1006000639,﻿안암,﻿1006,﻿-74
﻿00:25:a6:a4:2d:54,﻿ollehWiFi,﻿1006000639,﻿안암,﻿1006,﻿-76
﻿00:25:a6:a4:f6:1b,﻿ollehWiFi,﻿1006000639,﻿안암,﻿1006,﻿-80
﻿12:16:1f:03:7f:56,﻿T wifi zone_secure,﻿1006000640,﻿고려대,﻿1006,﻿-72
﻿12:16:1f:03:7f:57,﻿T wifi zone_secure,﻿1006000640,﻿고려대,﻿1006,﻿-72
﻿00:40:5a:bf:c4:5a,﻿U+zone,﻿1006000640,﻿고려대,﻿1006,﻿-81
﻿12:16:1f:03:7b:3b,﻿T wifi zone_secure,﻿1006000640,﻿고려대,﻿1006,﻿-46
﻿12:16:1f:03:7b:3a,﻿T wifi zone_secure,﻿1006000640,﻿고려대,﻿1006,﻿-40
﻿12:16:1f:03:5e:52,﻿T wifi zone_secure,﻿1006000640,﻿고려대,﻿1006,﻿-84
﻿12:16:1f:03:6b:f7,﻿T wifi zone_secure,﻿1006000640,﻿고려대,﻿1006,﻿-76
﻿00:25:a6:a5:2e:1b,﻿ollehWiFi,﻿1006000640,﻿고려대,﻿1006,﻿-73
﻿00:16:1f:03:7f:57,﻿T wifi zone,﻿1006000640,﻿고려대,﻿1006,﻿-73
﻿00:16:1f:03:7b:3b,﻿T wifi zone,﻿1006000640,﻿고려대,﻿1006,﻿-45
﻿00:25:a6:a5:03:c3,﻿ollehWiFi,﻿1006000640,﻿고려대,﻿1006,﻿-55
﻿00:25:a6:a4:a7:48,﻿ollehWiFi,﻿1007000722,﻿사가정,﻿1007,﻿-86
﻿02:07:89:10:4a:d8,﻿ollehWiFi,﻿1007000721,﻿면목,﻿1007,﻿-85
﻿12:16:1f:03:42:6b,﻿T wifi zone_secure,﻿1007000721,﻿면목,﻿1007,﻿-64
﻿00:25:a6:a5:25:55,﻿ollehWiFi,﻿1007000721,﻿면목,﻿1007,﻿-71
﻿00:40:5a:c0:1f:0a,﻿U+zone,﻿1007000721,﻿면목,﻿1007,﻿-73
﻿12:16:1f:03:42:6a,﻿T wifi zone_secure,﻿1007000721,﻿면목,﻿1007,﻿-77
﻿12:16:1f:03:51:f7,﻿T wifi zone_secure,﻿1007000721,﻿면목,﻿1007,﻿-80
﻿00:16:1f:03:42:6b,﻿T wifi zone,﻿1007000721,﻿면목,﻿1007,﻿-64
﻿00:25:a6:a5:25:56,﻿ollehWiFi,﻿1007000721,﻿면목,﻿1007,﻿-70
﻿00:16:1f:03:42:6a,﻿T wifi zone_1,﻿1007000721,﻿면목,﻿1007,﻿-76
﻿00:16:1f:03:51:f7,﻿T wifi zone,﻿1007000721,﻿면목,﻿1007,﻿-76
﻿00:25:a6:a5:29:c5,﻿ollehWiFi,﻿1007000721,﻿면목,﻿1007,﻿-73
﻿00:40:5a:c0:1f:0b,﻿FREE_U+zone,﻿1007000721,﻿면목,﻿1007,﻿-73
﻿00:16:1f:03:51:f6,﻿T wifi zone_1,﻿1007000721,﻿면목,﻿1007,﻿-88
﻿00:25:a6:a5:22:67,﻿ollehWiFi,﻿1007000721,﻿면목,﻿1007,﻿-85
﻿00:25:a6:a5:29:c4,﻿ollehWiFi,﻿1007000721,﻿면목,﻿1007,﻿-75
﻿00:40:5a:c0:0d:62,﻿U+zone,﻿1007000721,﻿면목,﻿1007,﻿-81
﻿00:40:5a:c0:0d:63,﻿FREE_U+zone,﻿1007000721,﻿면목,﻿1007,﻿-82
﻿00:25:a6:a5:22:68,﻿ollehWiFi,﻿1007000721,﻿면목,﻿1007,﻿-84
﻿00:40:5a:e4:9c:4a,﻿U+zone,﻿1007000721,﻿면목,﻿1007,﻿-78
﻿12:16:1f:03:51:f6,﻿T wifi zone_secure,﻿1007000721,﻿면목,﻿1007,﻿-83
﻿00:40:5a:b7:a2:12,﻿U+zone,﻿1007000730,﻿강남구청,﻿1007,﻿-84
﻿00:09:b4:61:40:3b,﻿ollehWiFi,﻿1007000730,﻿강남구청,﻿1007,﻿-55
﻿06:30:0d:85:1c:62,﻿T wifi zone_secure,﻿1007000730,﻿강남구청,﻿1007,﻿-85
﻿58:08:fa:00:1b:83,﻿ollehWiFi,﻿1007000730,﻿강남구청,﻿1007,﻿-92
﻿0a:30:0d:84:e0:52,﻿T wifi zone_secure,﻿1007000730,﻿강남구청,﻿1007,﻿-94
﻿02:09:b4:61:40:3b,﻿ollehWiFi,﻿1007000730,﻿강남구청,﻿1007,﻿-52
﻿02:09:b4:61:3d:0a,﻿ollehWiFi,﻿1007000730,﻿강남구청,﻿1007,﻿-81
﻿00:30:0d:84:e0:50,﻿T wifi zone,﻿1007000730,﻿강남구청,﻿1007,﻿-93
﻿5a:08:fa:00:1b:83,﻿ollehWiFi,﻿1007000730,﻿강남구청,﻿1007,﻿-94
﻿02:09:b4:61:32:73,﻿ollehWiFi,﻿1007000730,﻿강남구청,﻿1007,﻿-96
﻿0a:30:0d:84:fc:32,﻿T wifi zone_secure,﻿1007000730,﻿강남구청,﻿1007,﻿-85
﻿58:08:fa:00:18:06,﻿ollehWiFi,﻿1007000730,﻿강남구청,﻿1007,﻿-82
﻿00:09:b4:61:32:73,﻿ollehWiFi,﻿1007000730,﻿강남구청,﻿1007,﻿-87
﻿06:30:0d:84:fc:22,﻿T wifi zone_secure,﻿1007000730,﻿강남구청,﻿1007,﻿-84
﻿06:30:0d:84:e0:42,﻿T wifi zone_secure,﻿1007000730,﻿강남구청,﻿1007,﻿-94
﻿00:40:5a:b7:8c:83,﻿FREE_U+zone,﻿1007000730,﻿강남구청,﻿1007,﻿-76
﻿5a:08:fa:00:18:06,﻿ollehWiFi,﻿1007000730,﻿강남구청,﻿1007,﻿-79
﻿00:16:1f:03:7f:db,﻿T wifi zone,﻿1075075220,﻿대모산입구,﻿1075,﻿-79
﻿12:16:1f:03:7f:db,﻿T wifi zone_secure,﻿1075075220,﻿대모산입구,﻿1075,﻿-81
﻿00:40:5a:bf:a3:da,﻿U+zone,﻿1075075220,﻿대모산입구,﻿1075,﻿-53
﻿00:40:5a:bf:a3:db,﻿FREE_U+zone,﻿1075075220,﻿대모산입구,﻿1075,﻿-59
﻿00:16:1f:03:70:c3,﻿T wifi zone,﻿1075075220,﻿대모산입구,﻿1075,﻿-51
﻿00:40:5a:bf:92:22,﻿U+zone,﻿1075075220,﻿대모산입구,﻿1075,﻿-65
﻿00:40:5a:bf:92:d2,﻿U+zone,﻿1075075220,﻿대모산입구,﻿1075,﻿-65
﻿00:40:5a:bf:92:23,﻿FREE_U+zone,﻿1075075220,﻿대모산입구,﻿1075,﻿-68
﻿00:40:5a:bf:9f:5a,﻿U+zone,﻿1075075220,﻿대모산입구,﻿1075,﻿-56
﻿00:40:5a:bf:92:d3,﻿FREE_U+zone,﻿1075075220,﻿대모산입구,﻿1075,﻿-68
﻿00:07:89:14:61:48,﻿ollehWiFi,﻿1075075220,﻿대모산입구,﻿1075,﻿-70
﻿00:40:5a:bf:9f:5b,﻿FREE_U+zone,﻿1075075220,﻿대모산입구,﻿1075,﻿-62
﻿02:07:89:14:61:48,﻿ollehWiFi,﻿1075075220,﻿대모산입구,﻿1075,﻿-70
﻿58:08:fa:00:03:8f,﻿ollehWiFi,﻿1075075214,﻿선정릉,﻿1075,﻿-37
﻿00:40:5a:b7:8a:9a,﻿U+zone,﻿1007000729,﻿청담,﻿1007,﻿-91
﻿12:16:1f:03:5c:5a,﻿T wifi zone_secure,﻿1007000729,﻿청담,﻿1007,﻿-93
﻿00:40:5a:b7:86:0b,﻿FREE_U+zone,﻿1007000729,﻿청담,﻿1007,﻿-84
﻿00:16:1f:03:5c:5a,﻿T wifi zone_1,﻿1007000729,﻿청담,﻿1007,﻿-90
﻿00:16:1f:03:5c:5b,﻿T wifi zone,﻿1007000729,﻿청담,﻿1007,﻿-91
﻿00:40:5a:b7:80:d2,﻿U+zone,﻿1007000729,﻿청담,﻿1007,﻿-66
﻿12:16:1f:03:5c:5b,﻿T wifi zone_secure,﻿1007000729,﻿청담,﻿1007,﻿-73
﻿00:25:a6:a1:22:3a,﻿ollehWiFi,﻿1007000729,﻿청담,﻿1007,﻿-85
﻿00:40:5a:b7:80:d3,﻿FREE_U+zone,﻿1007000729,﻿청담,﻿1007,﻿-68
﻿00:40:5a:b7:8a:9b,﻿FREE_U+zone,﻿1007000729,﻿청담,﻿1007,﻿-77
﻿00:25:a6:a1:22:3b,﻿ollehWiFi,﻿1007000729,﻿청담,﻿1007,﻿-84
﻿00:40:5a:b7:88:12,﻿U+zone,﻿1007000729,﻿청담,﻿1007,﻿-90
﻿00:40:5a:bf:87:a3,﻿FREE_U+zone,﻿1007000728,﻿뚝섬유원지,﻿1007,﻿-78
﻿00:17:b2:01:aa:98,﻿T wifi zone,﻿1007000728,﻿뚝섬유원지,﻿1007,﻿-78
﻿00:17:b2:01:aa:68,﻿T wifi zone,﻿1007000728,﻿뚝섬유원지,﻿1007,﻿-83
﻿00:25:a6:a4:3f:a0,﻿ollehWiFi,﻿1007000728,﻿뚝섬유원지,﻿1007,﻿-63
﻿00:40:5a:bf:c8:6a,﻿U+zone,﻿1007000728,﻿뚝섬유원지,﻿1007,﻿-82
﻿12:0e:47:00:18:ec,﻿T wifi zone_secure,﻿1007000728,﻿뚝섬유원지,﻿1007,﻿-86
﻿02:07:89:14:62:1d,﻿ollehWiFi,﻿1075075219,﻿개포동,﻿1075,﻿-61
﻿00:16:1f:03:75:4b,﻿T wifi zone,﻿1075075219,﻿개포동,﻿1075,﻿-71
﻿12:16:1f:03:7e:a7,﻿T wifi zone_secure,﻿1075075219,﻿개포동,﻿1075,﻿-53
﻿00:40:5a:bf:94:8a,﻿U+zone,﻿1075075219,﻿개포동,﻿1075,﻿-53
﻿00:40:5a:bc:25:92,﻿U+zone,﻿1075075219,﻿개포동,﻿1075,﻿-83
﻿00:16:1f:03:75:4a,﻿T wifi zone_1,﻿1075075219,﻿개포동,﻿1075,﻿-71
﻿00:40:5a:bf:94:8b,﻿FREE_U+zone,﻿1075075219,﻿개포동,﻿1075,﻿-59
﻿00:40:5a:bf:9d:13,﻿FREE_U+zone,﻿1075075219,﻿개포동,﻿1075,﻿-77
﻿12:16:1f:03:80:0f,﻿T wifi zone_secure,﻿1075075219,﻿개포동,﻿1075,﻿-81
﻿00:07:89:14:62:09,﻿ollehWiFi,﻿1075075219,﻿개포동,﻿1075,﻿-81
﻿00:40:5a:bf:9d:12,﻿U+zone,﻿1075075219,﻿개포동,﻿1075,﻿-77
﻿00:40:5a:bc:25:93,﻿FREE_U+zone,﻿1075075219,﻿개포동,﻿1075,﻿-80
﻿00:07:89:14:62:1c,﻿ollehWiFi,﻿1075075219,﻿개포동,﻿1075,﻿-67
﻿02:07:89:14:61:f4,﻿ollehWiFi,﻿1075075219,﻿개포동,﻿1075,﻿-49
﻿00:16:1f:03:6c:1a,﻿T wifi zone_1,﻿1075075219,﻿개포동,﻿1075,﻿-80
﻿12:16:1f:03:80:0e,﻿T wifi zone_secure,﻿1075075219,﻿개포동,﻿1075,﻿-80
﻿00:16:1f:03:7e:a6,﻿T wifi zone_1,﻿1075075219,﻿개포동,﻿1075,﻿-56
﻿00:16:1f:03:80:0e,﻿T wifi zone_1,﻿1075075219,﻿개포동,﻿1075,﻿-74
﻿02:07:89:14:62:09,﻿ollehWiFi,﻿1075075219,﻿개포동,﻿1075,﻿-82
﻿00:07:89:14:61:f4,﻿ollehWiFi,﻿1075075219,﻿개포동,﻿1075,﻿-49
﻿12:16:1f:03:75:4a,﻿T wifi zone_secure,﻿1075075219,﻿개포동,﻿1075,﻿-71
﻿00:16:1f:03:6c:1b,﻿T wifi zone,﻿1075075219,﻿개포동,﻿1075,﻿-78
﻿00:40:5a:bf:8b:43,﻿FREE_U+zone,﻿1075075219,﻿개포동,﻿1075,﻿-71
﻿12:16:1f:03:77:06,﻿T wifi zone_secure,﻿1075075219,﻿개포동,﻿1075,﻿-83
﻿02:07:89:14:62:1c,﻿ollehWiFi,﻿1075075219,﻿개포동,﻿1075,﻿-67
﻿00:07:89:14:62:31,﻿ollehWiFi,﻿1075075219,﻿개포동,﻿1075,﻿-78
﻿02:07:89:14:62:31,﻿ollehWiFi,﻿1075075219,﻿개포동,﻿1075,﻿-77
﻿12:16:1f:03:77:07,﻿T wifi zone_secure,﻿1075075219,﻿개포동,﻿1075,﻿-83
﻿02:07:89:14:62:30,﻿ollehWiFi,﻿1075075219,﻿개포동,﻿1075,﻿-88
﻿00:07:89:14:61:5d,﻿ollehWiFi,﻿1075075220,﻿대모산입구,﻿1075,﻿-44
﻿02:07:89:14:61:5d,﻿ollehWiFi,﻿1075075220,﻿대모산입구,﻿1075,﻿-44
﻿12:16:1f:03:70:c3,﻿T wifi zone_secure,﻿1075075220,﻿대모산입구,﻿1075,﻿-51
﻿12:16:1f:03:84:32,﻿T wifi zone_secure,﻿1075075220,﻿대모산입구,﻿1075,﻿-56
﻿02:07:89:14:62:0d,﻿ollehWiFi,﻿1075075220,﻿대모산입구,﻿1075,﻿-62
﻿00:25:a6:a4:df:b9,﻿ollehWiFi,﻿1007000723,﻿용마산,﻿1007,﻿-79
﻿00:40:5a:bf:d2:02,﻿U+zone,﻿1007000723,﻿용마산,﻿1007,﻿-82
﻿00:25:a6:a4:d6:95,﻿ollehWiFi,﻿1007000723,﻿용마산,﻿1007,﻿-85
﻿00:07:89:0f:da:19,﻿ollehWiFi,﻿1006000626,﻿공덕,﻿1006,﻿-54
﻿00:40:5a:bf:ae:f3,﻿FREE_U+zone,﻿1007000710,﻿도봉산,﻿1007,﻿-69
﻿00:40:5a:bc:3c:93,﻿FREE_U+zone,﻿1007000710,﻿도봉산,﻿1007,﻿-85
﻿00:17:b2:01:aa:08,﻿T wifi zone,﻿1007000710,﻿도봉산,﻿1007,﻿-80
﻿00:17:b2:01:aa:3a,﻿T wifi zone_secure,﻿1007000710,﻿도봉산,﻿1007,﻿-87
﻿00:17:b2:01:aa:38,﻿T wifi zone,﻿1007000710,﻿도봉산,﻿1007,﻿-89
﻿00:17:b2:01:aa:0a,﻿T wifi zone_secure,﻿1007000710,﻿도봉산,﻿1007,﻿-76
﻿00:40:5a:bf:ab:d2,﻿U+zone,﻿1007000710,﻿도봉산,﻿1007,﻿-87
﻿00:17:b2:01:a9:4a,﻿T wifi zone_secure,﻿1007000710,﻿도봉산,﻿1007,﻿-88
﻿00:17:b2:01:a9:48,﻿T wifi zone,﻿1007000710,﻿도봉산,﻿1007,﻿-90
﻿00:25:a6:a4:fb:2b,﻿ollehWiFi,﻿1007000710,﻿도봉산,﻿1007,﻿-77
﻿00:40:5a:bf:b4:23,﻿FREE_U+zone,﻿1007000710,﻿도봉산,﻿1007,﻿-88
﻿00:17:b2:01:aa:88,﻿T wifi zone,﻿1007000710,﻿도봉산,﻿1007,﻿-93
﻿00:25:a6:a4:fb:2a,﻿ollehWiFi,﻿1007000710,﻿도봉산,﻿1007,﻿-67
﻿00:25:a6:a5:21:ef,﻿ollehWiFi,﻿1007000710,﻿도봉산,﻿1007,﻿-67
﻿00:40:5a:bf:b4:22,﻿U+zone,﻿1007000710,﻿도봉산,﻿1007,﻿-70
﻿00:17:b2:01:aa:8a,﻿T wifi zone_secure,﻿1007000710,﻿도봉산,﻿1007,﻿-83
﻿02:17:b2:02:92:76,﻿T wifi zone_secure,﻿1007000710,﻿도봉산,﻿1007,﻿-94
﻿00:25:a6:a5:21:f0,﻿ollehWiFi,﻿1007000710,﻿도봉산,﻿1007,﻿-67
﻿00:40:5a:bf:ab:d3,﻿FREE_U+zone,﻿1007000710,﻿도봉산,﻿1007,﻿-75
﻿00:1d:93:21:b9:e4,﻿T wifi zone,﻿1007000710,﻿도봉산,﻿1007,﻿-88
﻿06:17:b2:04:45:f6,﻿T wifi zone_secure,﻿1065006510,﻿인천국제공항,﻿1065,﻿-85
﻿06:17:b2:04:45:ee,﻿T wifi zone_secure,﻿1065006510,﻿인천국제공항,﻿1065,﻿-46
﻿04:17:b2:04:45:f4,﻿T wifi zone,﻿1065006510,﻿인천국제공항,﻿1065,﻿-84
﻿04:17:b2:04:45:f0,﻿T wifi zone,﻿1065006510,﻿인천국제공항,﻿1065,﻿-77
﻿04:17:b2:04:45:ec,﻿T wifi zone,﻿1065006510,﻿인천국제공항,﻿1065,﻿-47
﻿02:17:b2:02:45:ee,﻿T wifi zone_secure,﻿1065006510,﻿인천국제공항,﻿1065,﻿-40
﻿02:17:b2:02:45:ec,﻿T wifi zone,﻿1065006510,﻿인천국제공항,﻿1065,﻿-40
﻿06:17:b2:04:45:f2,﻿T wifi zone_secure,﻿1065006510,﻿인천국제공항,﻿1065,﻿-76
﻿02:07:89:10:5b:06,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-53
﻿02:07:89:10:4e:b0,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-81
﻿00:07:89:10:4e:b0,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-81
﻿02:17:b2:02:45:f2,﻿T wifi zone_secure,﻿1065006510,﻿인천국제공항,﻿1065,﻿-69
﻿00:07:89:10:5b:06,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-53
﻿02:07:89:10:4d:bd,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-79
﻿00:07:89:10:4d:bd,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-79
﻿02:17:b2:02:45:f6,﻿T wifi zone_secure,﻿1065006510,﻿인천국제공항,﻿1065,﻿-84
﻿00:07:89:14:6d:99,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-74
﻿00:07:89:14:60:c9,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-77
﻿00:07:89:14:6d:98,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-79
﻿00:07:89:14:60:c5,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-76
﻿02:07:89:14:6d:99,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-74
﻿00:40:5a:e4:aa:6b,﻿FREE_U+zone,﻿1065006510,﻿인천국제공항,﻿1065,﻿-66
﻿02:07:89:14:60:c9,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-77
﻿02:07:89:14:6d:98,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-78
﻿02:07:89:14:60:c8,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-83
﻿00:27:1c:09:9f:39,﻿T wifi zone,﻿1065006510,﻿인천국제공항,﻿1065,﻿-84
﻿02:07:89:14:60:bc,﻿ollehWiFi,﻿1065006510,﻿인천국제공항,﻿1065,﻿-83
﻿00:40:5a:e4:aa:6a,﻿U+zone,﻿1065006510,﻿인천국제공항,﻿1065,﻿-69
﻿06:17:b2:04:4b:3a,﻿T wifi zone_secure,﻿1065006510,﻿인천국제공항,﻿1065,﻿-75
﻿06:17:b2:04:4b:2e,﻿T wifi zone_secure,﻿1065006510,﻿인천국제공항,﻿1065,﻿-77
﻿00:27:1c:09:9f:3b,﻿T wifi zone_secure,﻿1065006510,﻿인천국제공항,﻿1065,﻿-78
﻿06:17:b2:04:4b:52,﻿T wifi zone_secure,﻿1065006510,﻿인천국제공항,﻿1065,﻿-88
﻿00:40:5a:b8:05:f3,﻿FREE_U+zone,﻿1009000913,﻿당산,﻿1009,﻿-68
﻿0a:30:0d:83:89:d2,﻿T wifi zone_secure,﻿1009000913,﻿당산,﻿1009,﻿-83
﻿0a:30:0d:83:68:f2,﻿T wifi zone_secure,﻿1009000913,﻿당산,﻿1009,﻿-49
﻿00:30:0d:83:68:f0,﻿T wifi zone,﻿1009000913,﻿당산,﻿1009,﻿-52
﻿00:40:5a:b8:0e:6a,﻿U+zone,﻿1009000913,﻿당산,﻿1009,﻿-65
